,Yearly_ExpensesK,Yearly_IncomeK,Overall_happiness_score,Avg_Residancy_Altitude,Most_Important_Issue_Education,Most_Important_Issue_Environment,Most_Important_Issue_Financial,Most_Important_Issue_Foreign_Affairs,Most_Important_Issue_Healthcare,Most_Important_Issue_Military,Most_Important_Issue_Other,Most_Important_Issue_Social,Will_vote_only_large_party,Financial_agenda_matters
2920,382.608421415,620.978522011,599.70619338,118.059657077,0,0,0,0,1,0,0,0,1.0,0.0
2921,602.148068391,694.13844839,720.790369279,159.228492308,0,0,0,0,1,0,0,0,1.0,0.0
2922,482.521871359,592.065429825,745.477257858,122.334949578,1,0,0,0,0,0,0,0,1.0,0.0
2923,454.919110445,614.554520982,709.36926797,324.282765543,0,0,1,0,0,0,0,0,1.0,0.0
2924,429.482841471,562.730592947,595.122713325,42.554999515,0,0,0,0,0,0,0,1,1.0,0.0
2925,533.789816069,475.296602584,810.527586756,90.9651191711,0,0,0,0,0,0,1,0,1.0,1.0
2926,159.757815067,195.967095494,838.666645446,382.208657694,0,0,1,0,0,0,0,0,0.0,0.0
2927,525.743365893,625.653526337,778.800567133,276.805570682,0,1,0,0,0,0,0,0,1.0,0.0
2928,250.856446769,287.87200158,129.916342907,49.0854417742,0,0,0,1,0,0,0,0,1.0,1.0
2929,344.27092932,425.986365405,527.891252738,344.722437427,0,0,0,0,1,0,0,0,0.0,0.0
2930,662.170820405,603.002778874,656.287560379,153.59707737,1,0,0,0,0,0,0,0,1.0,0.0
2931,545.99841648,628.000018209,666.427707209,83.988661645,0,0,0,0,0,0,0,1,1.0,0.0
2932,400.059386202,721.406255581,914.130818897,25.2494406114,0,1,0,0,0,0,0,0,1.0,0.0
2933,576.077730022,619.642266927,636.869704727,78.5572550353,0,1,0,0,0,0,0,0,1.0,0.0
2934,433.51431106,623.246639386,669.658092244,138.550906974,0,0,1,0,0,0,0,0,1.0,0.0
2935,614.521688967,615.088697783,364.298655419,21.400549942,0,0,0,0,0,0,1,0,1.0,1.0
2936,392.253200584,606.849120479,647.557225437,225.795919645,0,0,1,0,0,0,0,0,1.0,0.0
2937,389.812714982,669.3592799,854.139026156,138.754347023,0,0,1,0,0,0,0,0,1.0,0.0
2938,358.264856147,602.923879082,663.360107211,38.8857762236,0,0,0,0,1,0,0,0,1.0,0.0
2939,516.87237662,586.319570439,797.709793049,294.654906197,0,1,0,0,0,0,0,0,1.0,0.0
2940,639.669868536,624.167549553,699.771530031,16.6402257192,0,1,0,0,0,0,0,0,1.0,0.0
2941,581.89874516,637.837519946,719.370033951,41.1212777716,0,1,0,0,0,0,0,0,1.0,0.0
2942,703.384720431,566.67022733,657.921342379,151.743102624,0,0,0,0,0,0,1,0,1.0,1.0
2943,644.26021697,848.78217778,875.532751993,85.9215835692,0,0,0,0,0,1,0,0,1.0,1.0
2944,413.29978102,612.73955376,607.987898074,54.4107544403,0,0,1,0,0,0,0,0,1.0,0.0
2945,580.616611711,654.664217371,689.162474701,57.4654503669,0,0,1,0,0,0,0,0,1.0,0.0
2946,581.141723723,657.310177209,734.863264849,214.609102159,0,1,0,0,0,0,0,0,1.0,0.0
2947,397.750564672,580.872185581,739.47841536,143.298376715,0,0,0,0,1,0,0,0,1.0,0.0
2948,594.900805444,659.680321026,678.912723132,106.845040873,0,0,1,0,0,0,0,0,1.0,0.0
2949,556.06830255,696.470484479,776.593731343,78.180794621,0,0,0,0,1,0,0,0,1.0,0.0
2950,744.618078738,178.285069298,318.549532741,192.103311057,0,0,0,0,0,1,0,0,1.0,1.0
2951,604.476663513,669.788488522,700.795343093,32.3765788033,0,1,0,0,0,0,0,0,1.0,0.0
2952,566.188046541,642.440059873,854.082202086,90.4003727395,0,0,0,0,0,0,0,1,1.0,0.0
2953,699.129154388,482.316809474,565.914454989,102.440300818,0,0,0,0,0,0,1,0,1.0,1.0
2954,421.503296153,720.142642817,879.926331717,100.421371827,0,0,0,0,0,0,0,1,1.0,0.0
2955,775.429962154,727.466129931,729.509437955,60.7725392902,0,0,0,0,0,1,0,0,1.0,1.0
2956,547.403647273,626.421852171,697.181375291,109.217256472,0,1,0,0,0,0,0,0,1.0,0.0
2957,405.600267433,595.158083309,606.683226494,18.6530153643,0,0,1,0,0,0,0,0,1.0,0.0
2958,960.526368348,976.551898607,998.8321265,235.291777188,0,0,0,0,0,1,0,0,1.0,1.0
2959,640.532752395,606.909448877,667.204891307,120.947031244,0,0,1,0,0,0,0,0,1.0,0.0
2960,303.533511496,692.686241946,805.238981555,1.6524320909,0,1,0,0,0,0,0,0,0.0,1.0
2961,989.148998231,633.787339786,993.62581489,47.8515736745,0,0,0,0,0,0,1,0,1.0,1.0
2962,592.652723608,720.822109732,825.413113548,431.432118032,0,0,1,0,0,0,0,0,0.0,1.0
2963,589.118331143,659.816165043,737.379971254,191.576902522,0,1,0,0,0,0,0,0,1.0,0.0
2964,922.796451408,643.334194279,499.099886278,195.429054789,0,0,0,1,0,0,0,0,1.0,1.0
2965,371.631779304,700.902498156,851.628359507,329.177751664,0,0,0,0,0,0,0,1,1.0,0.0
2966,429.202599818,574.206009023,741.408343038,8.7320413916,0,1,0,0,0,0,0,0,1.0,0.0
2967,668.43807502,440.597558425,78.3701457549,220.28842757,0,0,0,0,0,0,1,0,1.0,1.0
2968,8.3334376104,11.3646163836,106.096267123,53.2413701712,0,0,0,1,0,0,0,0,1.0,1.0
2969,432.437475166,571.49027296,618.513110764,110.258425781,0,0,1,0,0,0,0,0,1.0,0.0
2970,392.634031906,711.603546519,895.634101487,88.072626017,0,0,0,0,1,0,0,0,1.0,0.0
2971,440.098693643,582.534239009,598.201065792,274.309634968,1,0,0,0,0,0,0,0,1.0,0.0
2972,140.629791951,150.589439128,70.099483659,574.388360203,0,0,0,0,0,0,0,1,0.0,0.0
2973,383.412426258,704.067150538,810.237752282,88.4916569705,0,0,1,0,0,0,0,0,1.0,0.0
2974,419.112716278,597.609390745,562.956988133,232.854790618,0,0,1,0,0,0,0,0,1.0,0.0
2975,370.153369037,692.056355866,798.189916841,434.896277738,0,0,1,0,0,0,0,0,0.0,1.0
2976,611.751785085,592.882353252,636.848293048,204.370994233,0,0,0,0,0,0,0,1,1.0,0.0
2977,652.524305948,615.111956493,661.985565409,194.37953707,1,0,0,0,0,0,0,0,1.0,0.0
2978,994.373696724,973.906061612,976.183268276,109.751465567,0,0,0,0,0,1,0,0,1.0,1.0
2979,405.281551154,734.32699158,848.703906676,142.160141462,0,0,1,0,0,0,0,0,1.0,0.0
2980,795.950948015,962.255200275,784.872485325,147.01688524,0,0,0,0,0,0,1,0,1.0,1.0
2981,640.380852253,669.79985829,690.827959689,113.549010362,0,0,0,0,1,0,0,0,1.0,0.0
2982,822.405519511,313.604592964,365.964478854,469.932462024,1,0,0,0,0,0,0,0,0.0,0.0
2983,481.835096929,620.286392428,672.326666222,92.2390713555,0,0,1,0,0,0,0,0,1.0,0.0
2984,606.952228328,683.677141143,675.28362465,69.9635317607,0,0,0,0,1,0,0,0,1.0,0.0
2985,904.456816969,832.333393861,850.494992771,98.1794564888,0,0,0,0,0,1,0,0,1.0,1.0
2986,423.621867396,590.937383919,895.248721488,82.0720281998,0,1,0,0,0,0,0,0,1.0,0.0
2987,580.430932079,637.874921923,773.645305332,33.6215207762,0,1,0,0,0,0,0,0,1.0,0.0
2988,692.930137739,986.034297903,827.01935884,267.548246473,0,0,0,1,0,0,0,0,1.0,1.0
2989,366.185018904,670.06888923,830.737128932,124.277102253,0,1,0,0,0,0,0,0,1.0,0.0
2990,470.392249946,639.90359177,620.823334834,152.701776927,0,0,0,0,0,0,0,1,1.0,0.0
2991,609.64498297,661.409184469,684.479302596,118.661684169,0,1,0,0,0,0,0,0,1.0,0.0
2992,998.569898021,996.868824353,999.520249815,131.98619202,0,0,0,0,0,1,0,0,1.0,1.0
2993,420.280419343,585.655721706,610.469445104,131.4439252,0,1,0,0,0,0,0,0,1.0,0.0
2994,617.287315734,668.274771466,679.308130259,93.7611982201,1,0,0,0,0,0,0,0,1.0,0.0
2995,372.28477935,504.139298996,802.662952792,-139.888996081,1,0,0,0,0,0,0,0,0.0,1.0
2996,476.081231628,525.85336596,646.036064846,533.55511082,0,1,0,0,0,0,0,0,0.0,0.0
2997,645.576622339,720.308716933,610.402951243,545.578802469,0,1,0,0,0,0,0,0,0.0,1.0
2998,334.350137274,514.865835406,624.976681109,118.372491593,0,1,0,0,0,0,0,0,1.0,0.0
2999,412.775296713,583.712190936,775.862904924,140.067614822,0,0,0,0,1,0,0,0,1.0,0.0
3000,706.957590649,513.495563743,612.531031546,-38.1969362839,0,1,0,0,0,0,0,0,0.0,1.0
3001,589.446783299,839.966183165,935.66697506,199.921848819,0,0,0,1,0,0,0,0,1.0,1.0
3002,409.557688496,557.463289874,571.087632577,205.460488134,0,1,0,0,0,0,0,0,1.0,0.0
3003,254.295587146,339.25685289,648.957567588,464.570511665,1,0,0,0,0,0,0,0,0.0,0.0
3004,365.180564403,696.357506348,800.400172319,248.166409445,0,0,0,0,1,0,0,0,1.0,0.0
3005,176.31174011,441.00478198,543.216859191,522.993999841,0,0,1,0,0,0,0,0,0.0,0.0
3006,369.120013859,748.705190903,923.800647825,542.967083989,0,1,0,0,0,0,0,0,0.0,0.0
3007,371.158788487,612.169818647,594.202182557,44.4266124752,0,1,0,0,0,0,0,0,1.0,0.0
3008,162.434712759,1.8894175808,943.196934409,440.253590197,0,0,0,0,1,0,0,0,0.0,0.0
3009,628.948129477,594.90953206,640.962277657,245.725834356,0,0,0,0,0,0,0,1,1.0,0.0
3010,255.873095846,55.1263496469,5.2912228275,73.4632468216,0,0,0,0,0,0,1,0,1.0,1.0
3011,854.950887013,453.514147783,925.71524302,154.765844167,0,0,0,0,0,0,1,0,1.0,1.0
3012,422.05980581,752.826229571,831.413583934,50.9859941921,0,1,0,0,0,0,0,0,1.0,0.0
3013,621.542522713,648.795080915,692.445406383,226.073955063,0,0,1,0,0,0,0,0,1.0,0.0
3014,468.487966567,623.067250982,745.844165373,88.4403674916,0,0,0,0,0,0,0,1,1.0,0.0
3015,439.968427427,638.715987297,721.246679237,107.651139851,0,0,1,0,0,0,0,0,1.0,0.0
3016,581.876380513,665.210625424,767.845873416,172.424968379,1,0,0,0,0,0,0,0,1.0,0.0
3017,358.608903504,506.633690761,584.389089638,89.2700670058,0,0,0,0,0,0,0,1,1.0,0.0
3018,412.836449937,564.209675351,586.036186581,108.582503803,0,0,0,0,1,0,0,0,1.0,0.0
3019,421.856011963,950.739589086,720.126656463,111.841353632,0,0,0,0,0,1,0,0,1.0,1.0
3020,403.207713367,616.676971635,826.377176751,238.538394622,0,0,0,0,0,0,0,1,1.0,0.0
3021,423.208563641,589.39206501,590.348763414,132.363596889,0,0,1,0,0,0,0,0,1.0,0.0
3022,361.492705215,712.625797637,837.539701907,289.038484607,0,0,1,0,0,0,0,0,1.0,0.0
3023,627.272668727,703.204487832,757.827310405,211.339412625,0,0,1,0,0,0,0,0,1.0,0.0
3024,625.849560117,56.8996519285,293.876312895,483.289443658,1,0,0,0,0,0,0,0,0.0,0.0
3025,521.267377895,581.224733818,706.437407881,163.678993053,0,0,1,0,0,0,0,0,1.0,0.0
3026,631.770033221,85.9836488961,135.266563885,519.299724124,0,1,0,0,0,0,0,0,0.0,0.0
3027,460.813197367,585.646482037,722.317453179,50.2843134449,1,0,0,0,0,0,0,0,1.0,0.0
3028,684.996463591,974.036197275,821.399676891,98.7309558029,0,0,0,0,0,1,0,0,1.0,1.0
3029,487.288027522,650.751557919,763.160983707,37.6910902963,0,0,1,0,0,0,0,0,1.0,0.0
3030,425.436724985,605.936634861,621.960980312,290.339214629,0,0,0,0,0,0,0,1,1.0,0.0
3031,598.357909491,633.124894595,674.71284143,104.134993464,0,1,0,0,0,0,0,0,1.0,0.0
3032,426.962721316,222.290355389,427.953389254,522.272762731,0,0,0,0,1,0,0,0,0.0,0.0
3033,415.207561617,618.594917807,600.492239706,271.048268802,0,0,0,0,0,0,0,1,1.0,0.0
3034,445.098678352,613.812664213,643.1711454,85.7101838367,0,0,0,0,1,0,0,0,1.0,0.0
3035,426.224549968,568.300157339,585.250062566,332.500776513,0,0,1,0,0,0,0,0,1.0,0.0
3036,365.605456886,668.873978018,836.341081343,74.6859460904,0,0,1,0,0,0,0,0,1.0,0.0
3037,318.06649214,555.3258671,809.305769799,464.66586094,0,0,0,0,0,0,0,1,0.0,1.0
3038,292.864331976,626.997657637,585.217343026,66.5201710033,0,0,0,0,0,1,0,0,1.0,1.0
3039,788.55660029,861.899769949,682.390846965,134.948310165,0,0,1,0,0,0,0,0,1.0,0.0
3040,388.357906541,600.491545954,617.046106112,177.14651623,0,0,0,0,1,0,0,0,1.0,0.0
3041,252.505688663,523.632624507,922.815791347,687.22087895,0,0,1,0,0,0,0,0,0.0,0.0
3042,440.80694851,569.149280143,774.763822072,76.3539308227,1,0,0,0,0,0,0,0,1.0,0.0
3043,393.146524672,721.255402666,777.204972994,159.089908353,0,0,0,0,0,1,0,0,1.0,1.0
3044,437.960067007,710.272737631,271.021022165,632.801547322,1,0,0,0,0,0,0,0,0.0,0.0
3045,421.244890187,629.517842004,686.217629618,223.738791962,1,0,0,0,0,0,0,0,1.0,0.0
3046,611.530832663,678.994632479,694.036352424,113.795075441,0,0,1,0,0,0,0,0,1.0,0.0
3047,392.19783785,542.934726649,617.513871334,327.890449582,1,0,0,0,0,0,0,0,1.0,0.0
3048,355.55486179,577.772557988,637.547470656,125.450626325,0,0,0,0,0,0,0,1,1.0,0.0
3049,600.799310328,651.541569839,668.926125364,47.1358121818,0,0,0,0,0,0,0,1,1.0,0.0
3050,612.263054348,605.331008178,648.520779842,269.542064973,0,0,0,0,0,0,0,1,1.0,0.0
3051,428.697821976,588.441043743,612.04254776,210.152345254,1,0,0,0,0,0,0,0,1.0,0.0
3052,424.384680676,573.256686864,595.767319962,131.768600314,0,0,0,0,1,0,0,0,1.0,0.0
3053,621.397793692,667.115539847,709.299366784,218.875098769,0,0,0,0,0,0,0,1,1.0,0.0
3054,382.26891369,609.102528077,635.997743962,90.0950355058,0,0,0,0,1,0,0,0,1.0,0.0
3055,349.50975353,206.910793787,701.938256133,350.563679717,0,0,0,0,1,0,0,0,0.0,0.0
3056,446.03331493,590.372377058,620.480159372,28.9912415201,0,1,0,0,0,0,0,0,1.0,0.0
3057,622.980898176,587.12489576,638.618716825,105.734039456,0,0,1,0,0,0,0,0,1.0,0.0
3058,389.451856434,705.29551496,838.394797809,35.9902070345,0,0,1,0,0,0,0,0,1.0,0.0
3059,616.700168532,641.321336213,665.372961636,77.3143668847,0,1,0,0,0,0,0,0,1.0,0.0
3060,400.768921396,697.902514016,845.085803786,196.713403289,0,0,0,0,0,0,0,1,1.0,0.0
3061,536.992916754,641.470594829,823.824335288,205.899790969,0,0,0,0,0,0,0,1,1.0,0.0
3062,242.512242893,528.386598734,838.308757352,0.3109054615,0,0,1,0,0,0,0,0,0.0,1.0
3063,394.583419848,688.002189315,849.81313091,152.917129197,0,0,1,0,0,0,0,0,1.0,0.0
3064,630.629646149,617.849113586,168.080240488,75.0868090852,0,0,0,1,0,0,0,0,1.0,1.0
3065,456.493735243,542.032107248,755.524732631,81.4482528339,0,0,0,0,0,0,0,1,1.0,0.0
3066,622.26396155,583.351894568,645.214211877,55.1601740411,0,0,0,0,1,0,0,0,1.0,0.0
3067,391.560280768,571.678101347,586.548346294,289.060917585,0,1,0,0,0,0,0,0,1.0,0.0
3068,357.674941038,590.777696498,598.829755678,269.037406543,0,0,1,0,0,0,0,0,1.0,0.0
3069,977.245774669,851.488606073,868.247863778,244.89269863,0,0,0,0,0,1,0,0,1.0,1.0
3070,433.731887002,601.296580667,709.051877687,65.4866890991,0,0,0,0,1,0,0,0,1.0,0.0
3071,347.692483702,669.694229285,832.113204924,121.131035216,0,1,0,0,0,0,0,0,1.0,0.0
3072,423.788944822,561.94097535,667.114089287,140.815222555,0,0,1,0,0,0,0,0,1.0,0.0
3073,439.752411429,557.995097508,771.594133417,147.338409477,0,1,0,0,0,0,0,0,1.0,0.0
3074,591.187473884,661.389500627,738.090150601,28.540042726,1,0,0,0,0,0,0,0,1.0,0.0
3075,345.060657764,688.816834776,813.655995699,221.586065548,0,0,0,0,1,0,0,0,1.0,0.0
3076,292.444186285,322.113700309,301.564673522,158.100677855,0,0,0,1,0,0,0,0,1.0,1.0
3077,580.662511768,132.904675269,790.34556789,371.883436302,0,0,0,0,0,0,0,1,0.0,0.0
3078,485.511829472,578.347695914,722.466949508,55.887101705,1,0,0,0,0,0,0,0,1.0,0.0
3079,410.714923747,603.470371554,574.669470161,158.695525526,0,0,1,0,0,0,0,0,1.0,0.0
3080,407.573928126,612.081605223,680.980635187,317.920278325,1,0,0,0,0,0,0,0,1.0,0.0
3081,414.819598875,588.156822899,774.012230248,76.9162561072,0,1,0,0,0,0,0,0,1.0,0.0
3082,595.458598557,700.191713087,807.808544121,-73.9036125366,0,0,1,0,0,0,0,0,0.0,1.0
3083,580.795839217,583.383388576,781.424914279,82.4639666092,0,0,0,0,0,0,0,1,1.0,0.0
3084,378.174008117,631.475637466,851.738729038,103.720483017,0,1,0,0,0,0,0,0,1.0,0.0
3085,460.394306827,606.896872084,676.644355506,175.554788937,0,0,0,0,1,0,0,0,1.0,0.0
3086,369.186392884,718.829535064,843.440710619,29.3349944028,0,1,0,0,0,0,0,0,1.0,0.0
3087,342.107886938,721.292817364,862.499708014,172.603418285,0,0,1,0,0,0,0,0,1.0,0.0
3088,770.833704031,700.747952846,695.512594166,243.806728615,0,0,0,0,0,0,0,1,1.0,0.0
3089,427.047978092,607.434443483,615.993729881,168.526575544,0,1,0,0,0,0,0,0,1.0,0.0
3090,979.203211609,998.239854529,984.991939821,43.7511326971,0,0,0,0,0,1,0,0,1.0,1.0
3091,359.994286697,606.173315253,590.800447294,153.317165545,1,0,0,0,0,0,0,0,1.0,0.0
3092,611.843166946,660.599899055,739.273428428,39.9478628285,0,0,0,0,1,0,0,0,1.0,0.0
3093,573.457795837,478.069455363,985.404852022,334.549466229,0,0,0,0,0,1,0,0,1.0,1.0
3094,401.744054964,732.468345937,841.578770609,26.5708484914,0,0,1,0,0,0,0,0,1.0,0.0
3095,730.101221117,520.453945958,491.142337676,83.3066153877,0,0,0,1,0,0,0,0,1.0,1.0
3096,381.328316767,733.640024968,835.508777141,266.547043237,1,0,0,0,0,0,0,0,1.0,0.0
3097,18.2752661197,203.083003436,785.999852738,581.066549231,0,1,0,0,0,0,0,0,0.0,0.0
3098,793.91905294,195.967416279,296.690072324,182.916657903,0,0,0,0,0,1,0,0,1.0,1.0
3099,627.048839555,891.882000326,45.2978141421,727.572448134,0,0,0,0,0,0,0,1,0.0,0.0
3100,409.464618145,582.48898657,813.121958652,51.810195193,0,1,0,0,0,0,0,0,1.0,0.0
3101,816.20112756,391.090194462,569.251962978,36.1296206743,0,0,0,0,0,0,1,0,1.0,1.0
3102,671.273077662,620.104658487,681.460575397,186.375503787,0,1,0,0,0,0,0,0,1.0,0.0
3103,728.434310408,142.838529078,971.612266793,100.889344219,0,0,0,0,0,0,1,0,1.0,1.0
3104,214.255247937,917.837531651,193.555720849,315.132967884,0,0,0,1,0,0,0,0,1.0,1.0
3105,459.768113384,635.20121285,669.270054006,52.0398581334,0,0,1,0,0,0,0,0,1.0,0.0
3106,559.567968556,615.4661813,767.127853402,182.01470444,0,0,0,0,0,0,0,1,1.0,0.0
3107,361.374070879,603.82996589,623.233669917,188.384284956,0,0,0,0,0,0,0,1,1.0,0.0
3108,378.221332192,591.1910712,590.912274116,178.932791837,0,0,1,0,0,0,0,0,1.0,0.0
3109,616.938049053,648.030914774,673.299197771,149.723471526,0,0,0,0,0,0,0,1,1.0,0.0
3110,632.36476307,656.214349786,682.78268381,128.537455084,0,0,0,0,0,0,0,1,1.0,0.0
3111,377.386073943,709.775867395,829.718615871,128.222913068,0,0,0,0,1,0,0,0,1.0,0.0
3112,437.427427409,593.493656433,801.531328176,110.107009944,0,0,0,0,1,0,0,0,1.0,0.0
3113,608.297798431,674.780576617,682.831521921,200.490108704,0,1,0,0,0,0,0,0,1.0,0.0
3114,519.249084704,378.687770106,968.473361694,135.092798198,0,0,0,0,0,1,0,0,1.0,1.0
3115,455.20837993,594.517342668,742.201051241,284.843904104,0,0,0,0,0,0,0,1,1.0,0.0
3116,389.087989258,727.813846958,838.03578481,141.314999108,1,0,0,0,0,0,0,0,1.0,0.0
3117,565.657976361,587.681692255,662.095906682,199.336786184,0,1,0,0,0,0,0,0,1.0,0.0
3118,449.688195754,287.312442535,898.316651625,395.455962946,0,0,0,0,1,0,0,0,0.0,0.0
3119,373.29021196,645.202314327,601.32278778,285.897307226,0,0,0,0,1,0,0,0,1.0,0.0
3120,839.848929403,775.872475235,902.217860152,62.4562613619,0,0,0,0,0,1,0,0,1.0,1.0
3121,333.266285588,531.126734946,597.324239576,96.8551946441,0,0,1,0,0,0,0,0,1.0,0.0
3122,0.4610253576,133.684386197,946.020409083,569.288605615,0,0,1,0,0,0,0,0,0.0,0.0
3123,577.723990845,659.721193088,703.392843348,260.351386178,0,0,1,0,0,0,0,0,1.0,0.0
3124,594.694527054,628.827731776,693.988524977,91.25910043,0,0,0,0,0,0,0,1,1.0,0.0
3125,496.730589751,642.662692865,822.109412504,42.4540519401,0,1,0,0,0,0,0,0,1.0,0.0
3126,382.367593564,708.481804844,833.515938799,136.399471895,0,0,1,0,0,0,0,0,1.0,0.0
3127,573.645695923,689.169248853,703.434605721,54.4472168903,0,0,0,0,1,0,0,0,1.0,0.0
3128,416.058147321,553.826229527,754.256562456,129.700512673,1,0,0,0,0,0,0,0,1.0,0.0
3129,629.336225123,658.337776821,725.049491443,21.702352933,0,0,0,0,1,0,0,0,1.0,0.0
3130,590.199725548,650.327927885,686.349935461,70.3759124062,0,1,0,0,0,0,0,0,1.0,0.0
3131,589.011212903,675.828484021,709.565945557,19.1698928423,0,0,1,0,0,0,0,0,1.0,0.0
3132,331.703863107,518.009035904,974.264135662,111.503629528,0,0,0,0,0,1,0,0,1.0,1.0
3133,375.171366609,549.362470073,630.46858341,342.306638931,0,0,0,0,1,0,0,0,1.0,0.0
3134,365.567543205,700.322835962,844.924656494,74.6546547845,0,0,0,0,0,0,0,1,1.0,0.0
3135,985.498637294,605.796892889,400.385632413,130.591154223,0,0,0,1,0,0,0,0,1.0,1.0
3136,431.311685698,586.746367643,766.868827057,120.840468483,0,0,1,0,0,0,0,0,1.0,0.0
3137,369.087304432,208.945586943,866.48847912,499.622961675,0,0,0,0,0,0,0,1,0.0,0.0
3138,278.025884712,694.000503155,911.867986581,759.767497683,0,0,1,0,0,0,0,0,0.0,0.0
3139,839.808038708,517.056892178,579.040173166,692.395055906,0,0,0,0,1,0,0,0,0.0,0.0
3140,382.360833577,720.497164478,825.481654763,103.973815692,1,0,0,0,0,0,0,0,1.0,0.0
3141,335.020042648,562.735237742,928.134620644,426.36020849,0,0,1,0,0,0,0,0,0.0,1.0
3142,383.72424576,677.537694453,822.921939641,155.661573835,0,1,0,0,0,0,0,0,1.0,0.0
3143,331.715037779,670.806942511,774.564144192,75.1018481674,0,0,0,0,0,0,0,1,1.0,0.0
3144,566.109020673,648.979265139,695.733669803,47.1261159423,0,0,0,0,0,0,0,1,1.0,0.0
3145,450.806875033,790.1320202,109.391971078,377.059413945,0,0,1,0,0,0,0,0,0.0,0.0
3146,600.272009445,628.688415213,670.584055145,204.740690794,0,0,1,0,0,0,0,0,1.0,0.0
3147,415.607320612,581.108343603,780.26592026,113.640307228,0,0,0,0,1,0,0,0,1.0,0.0
3148,774.155182348,833.358636073,657.148803884,210.256657417,0,0,1,0,0,0,0,0,1.0,0.0
3149,402.849809433,718.97161972,865.303520704,249.342228717,1,0,0,0,0,0,0,0,1.0,0.0
3150,612.223808996,663.551004238,702.904899928,301.457542433,0,0,1,0,0,0,0,0,1.0,0.0
3151,423.662646379,604.780287711,688.521923348,126.200066756,1,0,0,0,0,0,0,0,1.0,0.0
3152,605.559528643,631.806136878,677.0633007,187.76560892,1,0,0,0,0,0,0,0,1.0,0.0
3153,376.944097961,587.298746059,651.429023494,136.479589493,0,0,0,0,0,0,0,1,1.0,0.0
3154,624.453607691,646.179420895,710.993431796,203.527759634,0,0,0,0,0,0,0,1,1.0,0.0
3155,370.905051516,721.45570789,868.193711976,44.5520984654,0,1,0,0,0,0,0,0,1.0,0.0
3156,499.022969313,677.487211948,789.95537394,136.247580109,0,0,1,0,0,0,0,0,1.0,0.0
3157,563.982019065,631.177127907,771.170013264,89.7750814075,0,0,1,0,0,0,0,0,1.0,0.0
3158,381.127461255,546.648027311,755.365817454,114.033932147,0,0,0,0,0,0,0,1,1.0,0.0
3159,252.91849172,416.801718138,632.850979335,349.893643084,0,0,0,0,1,0,0,0,0.0,0.0
3160,395.674712049,544.675514742,595.315215354,193.112063257,0,0,0,0,0,0,0,1,1.0,0.0
3161,591.085438633,697.231746695,720.793758248,132.296806648,0,1,0,0,0,0,0,0,1.0,0.0
3162,513.212738649,393.465515068,537.292888421,352.485789067,0,0,0,0,0,0,0,1,0.0,0.0
3163,439.215306522,618.358138749,642.769166465,53.3131040023,0,0,1,0,0,0,0,0,1.0,0.0
3164,563.945107918,346.620061202,942.47805004,226.003739354,0,0,0,0,0,1,0,0,1.0,1.0
3165,370.342921891,738.8441514,587.674560621,333.928274382,0,0,0,0,1,0,0,0,0.0,1.0
3166,118.191692486,781.232260464,238.780152514,369.391354863,0,0,0,0,1,0,0,0,0.0,0.0
3167,385.296163154,560.840450816,632.096879825,201.413001157,0,0,0,0,0,0,0,1,1.0,0.0
3168,534.792259707,666.823836534,815.512614048,102.566405196,1,0,0,0,0,0,0,0,1.0,0.0
3169,401.414860857,706.386625221,849.349963045,317.471305499,0,0,0,0,0,0,0,1,1.0,0.0
3170,888.807802335,471.197328297,598.391108125,203.944149428,0,0,0,0,0,1,0,0,1.0,1.0
3171,378.3271062,623.684171928,627.918255164,77.3914879619,0,0,0,0,1,0,0,0,1.0,0.0
3172,434.607046243,598.142785889,623.950217592,87.4002605594,0,0,0,0,1,0,0,0,1.0,0.0
3173,362.259441595,683.433811385,850.018941457,62.0773399701,0,0,1,0,0,0,0,0,1.0,0.0
3174,599.533876637,764.882771727,845.928223194,293.949870379,0,0,0,1,0,0,0,0,1.0,1.0
3175,349.905047689,710.807785407,838.219052016,45.7394320145,0,1,0,0,0,0,0,0,1.0,0.0
3176,598.272168023,642.281914969,711.860042066,159.175211795,0,0,1,0,0,0,0,0,1.0,0.0
3177,81.7672989797,981.775490266,689.820915509,316.793553261,0,0,0,0,0,1,0,0,1.0,1.0
3178,599.493356887,625.68285358,800.416756181,58.0146353295,0,0,0,0,0,1,0,0,1.0,1.0
3179,645.314204051,531.709546976,518.166856303,324.988462023,0,1,0,0,0,0,0,0,0.0,1.0
3180,402.901079209,578.372770018,724.518061487,81.7550914948,0,0,0,0,1,0,0,0,1.0,0.0
3181,353.71592502,564.064636841,579.173729036,105.436800307,0,0,1,0,0,0,0,0,1.0,0.0
3182,416.164691323,591.33138228,711.090667311,96.1754869587,0,0,0,0,0,0,0,1,1.0,0.0
3183,417.781780047,706.585056281,842.247528684,76.0468626126,0,0,0,0,1,0,0,0,1.0,0.0
3184,427.064978595,688.599098668,787.748015155,69.4015191605,0,0,0,0,1,0,0,0,1.0,0.0
